,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.002232142857142857,0.006696428571428571,0.0,0.0,0.002232142857142857,0.006696428571428571,0.004464285714285714,0.002232142857142857,0.0,0.008928571428571428,0.002232142857142857,0.0,0.006696428571428571,0.002232142857142857,0.006696428571428571,0.0,0.002232142857142857,0.004464285714285714,0.004464285714285714,0.006696428571428571,0.004464285714285714,0.0,0.015625,0.011160714285714286,0.008928571428571428,0.0,0.015625,0.006696428571428571,0.008928571428571428,0.006696428571428571,0.008928571428571428,0.017857142857142856,0.004464285714285714,0.008928571428571428,0.004464285714285714,0.008928571428571428,0.020089285714285716,0.011160714285714286,0.008928571428571428,0.017857142857142856,0.013392857142857142,0.013392857142857142,0.020089285714285716,0.026785714285714284,0.029017857142857144,0.03571428571428571,0.046875,0.008928571428571428,0.04017857142857143,0.002232142857142857,0.0,0.033482142857142856,0.008928571428571428,0.049107142857142856,0.033482142857142856,0.044642857142857144,0.022321428571428572,0.020089285714285716,0.022321428571428572,0.006696428571428571,0.026785714285714284,0.015625,0.013392857142857142,0.013392857142857142,0.017857142857142856,0.013392857142857142,0.008928571428571428,0.011160714285714286,0.006696428571428571,0.008928571428571428,0.008928571428571428,0.002232142857142857,0.006696428571428571,0.013392857142857142,0.004464285714285714,0.002232142857142857,0.006696428571428571,0.004464285714285714,0.006696428571428571,0.006696428571428571,0.0,0.002232142857142857,0.0,0.002232142857142857,0.002232142857142857,0.002232142857142857,0.004464285714285714,0.0,0.004464285714285714,0.002232142857142857,0.006696428571428571,0.006696428571428571,0.004464285714285714,0.008928571428571428,0.0,0.006696428571428571,0.002232142857142857,0.0,0.004464285714285714,0.004464285714285714
1,0.002207505518763797,0.002207505518763797,0.0,0.006622516556291391,0.006622516556291391,0.013245033112582781,0.0,0.002207505518763797,0.004415011037527594,0.002207505518763797,0.002207505518763797,0.002207505518763797,0.002207505518763797,0.002207505518763797,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.011037527593818985,0.008830022075055188,0.006622516556291391,0.008830022075055188,0.0,0.002207505518763797,0.002207505518763797,0.002207505518763797,0.004415011037527594,0.004415011037527594,0.004415011037527594,0.011037527593818985,0.006622516556291391,0.008830022075055188,0.011037527593818985,0.013245033112582781,0.017660044150110375,0.011037527593818985,0.013245033112582781,0.024282560706401765,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.017660044150110375,0.024282560706401765,0.02869757174392936,0.026490066225165563,0.04415011037527594,0.033112582781456956,0.033112582781456956,0.024282560706401765,0.0,0.002207505518763797,0.026490066225165563,0.019867549668874173,0.06181015452538632,0.02207505518763797,0.02869757174392936,0.02869757174392936,0.01545253863134658,0.013245033112582781,0.006622516556291391,0.01545253863134658,0.013245033112582781,0.013245033112582781,0.006622516556291391,0.002207505518763797,0.013245033112582781,0.008830022075055188,0.008830022075055188,0.013245033112582781,0.008830022075055188,0.008830022075055188,0.008830022075055188,0.0,0.006622516556291391,0.008830022075055188,0.01545253863134658,0.006622516556291391,0.004415011037527594,0.006622516556291391,0.004415011037527594,0.002207505518763797,0.004415011037527594,0.002207505518763797,0.011037527593818985,0.002207505518763797,0.008830022075055188,0.006622516556291391,0.002207505518763797,0.002207505518763797,0.004415011037527594,0.0,0.0,0.002207505518763797,0.002207505518763797,0.008830022075055188,0.006622516556291391,0.0,0.006622516556291391,0.008830022075055188,0.0
2,0.002044989775051125,0.0,0.0,0.0,0.0,0.0081799591002045,0.0081799591002045,0.002044989775051125,0.00408997955010225,0.002044989775051125,0.006134969325153374,0.0,0.00408997955010225,0.002044989775051125,0.00408997955010225,0.00408997955010225,0.0081799591002045,0.0,0.002044989775051125,0.006134969325153374,0.00408997955010225,0.002044989775051125,0.0081799591002045,0.0,0.002044989775051125,0.010224948875255624,0.002044989775051125,0.00408997955010225,0.00408997955010225,0.00408997955010225,0.016359918200409,0.0081799591002045,0.00408997955010225,0.006134969325153374,0.0081799591002045,0.012269938650306749,0.002044989775051125,0.016359918200409,0.016359918200409,0.016359918200409,0.014314928425357873,0.02044989775051125,0.02044989775051125,0.03680981595092025,0.024539877300613498,0.05521472392638037,0.065439672801636,0.024539877300613498,0.024539877300613498,0.0,0.002044989775051125,0.034764826175869123,0.006134969325153374,0.049079754601226995,0.032719836400818,0.0408997955010225,0.032719836400818,0.02044989775051125,0.024539877300613498,0.024539877300613498,0.0081799591002045,0.016359918200409,0.012269938650306749,0.010224948875255624,0.0081799591002045,0.010224948875255624,0.0081799591002045,0.012269938650306749,0.012269938650306749,0.010224948875255624,0.006134969325153374,0.002044989775051125,0.00408997955010225,0.002044989775051125,0.006134969325153374,0.012269938650306749,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.012269938650306749,0.00408997955010225,0.0,0.00408997955010225,0.002044989775051125,0.002044989775051125,0.002044989775051125,0.0081799591002045,0.002044989775051125,0.006134969325153374,0.006134969325153374,0.00408997955010225,0.00408997955010225,0.006134969325153374,0.012269938650306749,0.0,0.002044989775051125,0.00408997955010225,0.002044989775051125,0.00408997955010225,0.0
3,0.0043859649122807015,0.0043859649122807015,0.0,0.0021929824561403508,0.0043859649122807015,0.0043859649122807015,0.0,0.0021929824561403508,0.0043859649122807015,0.006578947368421052,0.0043859649122807015,0.0021929824561403508,0.0043859649122807015,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.0043859649122807015,0.006578947368421052,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.0043859649122807015,0.0,0.0043859649122807015,0.0021929824561403508,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.006578947368421052,0.010964912280701754,0.006578947368421052,0.0043859649122807015,0.013157894736842105,0.013157894736842105,0.006578947368421052,0.008771929824561403,0.008771929824561403,0.006578947368421052,0.013157894736842105,0.010964912280701754,0.013157894736842105,0.019736842105263157,0.008771929824561403,0.02631578947368421,0.02631578947368421,0.05482456140350877,0.05921052631578947,0.019736842105263157,0.039473684210526314,0.0,0.0,0.02631578947368421,0.02631578947368421,0.05701754385964912,0.043859649122807015,0.03508771929824561,0.019736842105263157,0.02631578947368421,0.013157894736842105,0.019736842105263157,0.006578947368421052,0.015350877192982455,0.017543859649122806,0.017543859649122806,0.015350877192982455,0.010964912280701754,0.010964912280701754,0.0021929824561403508,0.013157894736842105,0.015350877192982455,0.008771929824561403,0.0043859649122807015,0.013157894736842105,0.0043859649122807015,0.006578947368421052,0.006578947368421052,0.0021929824561403508,0.006578947368421052,0.0021929824561403508,0.0021929824561403508,0.010964912280701754,0.0021929824561403508,0.0043859649122807015,0.0,0.006578947368421052,0.0043859649122807015,0.0,0.0043859649122807015,0.0021929824561403508,0.0,0.0021929824561403508,0.0,0.0043859649122807015,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.006578947368421052,0.006578947368421052,0.0021929824561403508
4,0.002173913043478261,0.004347826086956522,0.006521739130434782,0.002173913043478261,0.010869565217391304,0.002173913043478261,0.004347826086956522,0.002173913043478261,0.008695652173913044,0.006521739130434782,0.006521739130434782,0.008695652173913044,0.008695652173913044,0.010869565217391304,0.002173913043478261,0.013043478260869565,0.002173913043478261,0.006521739130434782,0.0,0.002173913043478261,0.004347826086956522,0.002173913043478261,0.006521739130434782,0.004347826086956522,0.0,0.008695652173913044,0.004347826086956522,0.002173913043478261,0.010869565217391304,0.002173913043478261,0.002173913043478261,0.004347826086956522,0.006521739130434782,0.013043478260869565,0.010869565217391304,0.013043478260869565,0.013043478260869565,0.008695652173913044,0.010869565217391304,0.02391304347826087,0.01956521739130435,0.021739130434782608,0.013043478260869565,0.03260869565217391,0.034782608695652174,0.02391304347826087,0.05434782608695652,0.015217391304347827,0.03695652173913044,0.002173913043478261,0.0,0.06086956521739131,0.01956521739130435,0.02608695652173913,0.03695652173913044,0.030434782608695653,0.02608695652173913,0.021739130434782608,0.015217391304347827,0.02391304347826087,0.013043478260869565,0.010869565217391304,0.013043478260869565,0.013043478260869565,0.015217391304347827,0.010869565217391304,0.02608695652173913,0.006521739130434782,0.002173913043478261,0.004347826086956522,0.002173913043478261,0.015217391304347827,0.006521739130434782,0.015217391304347827,0.0,0.002173913043478261,0.004347826086956522,0.002173913043478261,0.004347826086956522,0.0,0.004347826086956522,0.008695652173913044,0.004347826086956522,0.006521739130434782,0.002173913043478261,0.006521739130434782,0.002173913043478261,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.004347826086956522,0.006521739130434782,0.0,0.0,0.002173913043478261,0.0,0.002173913043478261
5,0.0041753653444676405,0.008350730688935281,0.0041753653444676405,0.0041753653444676405,0.006263048016701462,0.0,0.0041753653444676405,0.0,0.0,0.0020876826722338203,0.006263048016701462,0.0020876826722338203,0.0020876826722338203,0.0,0.012526096033402923,0.0041753653444676405,0.0041753653444676405,0.0041753653444676405,0.006263048016701462,0.008350730688935281,0.0041753653444676405,0.010438413361169102,0.006263048016701462,0.0020876826722338203,0.006263048016701462,0.0041753653444676405,0.0041753653444676405,0.0020876826722338203,0.008350730688935281,0.006263048016701462,0.008350730688935281,0.008350730688935281,0.006263048016701462,0.010438413361169102,0.014613778705636743,0.010438413361169102,0.012526096033402923,0.016701461377870562,0.012526096033402923,0.014613778705636743,0.022964509394572025,0.029227557411273485,0.014613778705636743,0.027139874739039668,0.022964509394572025,0.025052192066805846,0.04801670146137787,0.008350730688935281,0.031315240083507306,0.0,0.0020876826722338203,0.022964509394572025,0.020876826722338204,0.060542797494780795,0.04592901878914405,0.04592901878914405,0.027139874739039668,0.014613778705636743,0.012526096033402923,0.016701461377870562,0.012526096033402923,0.014613778705636743,0.022964509394572025,0.006263048016701462,0.006263048016701462,0.008350730688935281,0.006263048016701462,0.008350730688935281,0.008350730688935281,0.0020876826722338203,0.010438413361169102,0.014613778705636743,0.006263048016701462,0.010438413361169102,0.0020876826722338203,0.0041753653444676405,0.012526096033402923,0.006263048016701462,0.008350730688935281,0.008350730688935281,0.006263048016701462,0.006263048016701462,0.0020876826722338203,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.0041753653444676405,0.0020876826722338203,0.006263048016701462,0.0020876826722338203,0.008350730688935281,0.0041753653444676405,0.010438413361169102,0.0020876826722338203,0.0,0.006263048016701462,0.0020876826722338203,0.0,0.0020876826722338203
6,0.0045871559633027525,0.0022935779816513763,0.006880733944954129,0.0045871559633027525,0.0045871559633027525,0.0022935779816513763,0.0045871559633027525,0.006880733944954129,0.0045871559633027525,0.0022935779816513763,0.0022935779816513763,0.0,0.006880733944954129,0.0022935779816513763,0.0022935779816513763,0.009174311926605505,0.0045871559633027525,0.006880733944954129,0.0,0.0045871559633027525,0.009174311926605505,0.0,0.0022935779816513763,0.006880733944954129,0.006880733944954129,0.0045871559633027525,0.006880733944954129,0.0045871559633027525,0.011467889908256881,0.011467889908256881,0.020642201834862386,0.006880733944954129,0.01834862385321101,0.006880733944954129,0.006880733944954129,0.013761467889908258,0.011467889908256881,0.016055045871559634,0.016055045871559634,0.020642201834862386,0.020642201834862386,0.020642201834862386,0.011467889908256881,0.034403669724770644,0.03211009174311927,0.04128440366972477,0.02981651376146789,0.016055045871559634,0.04128440366972477,0.006880733944954129,0.0022935779816513763,0.02522935779816514,0.013761467889908258,0.04128440366972477,0.03211009174311927,0.027522935779816515,0.02522935779816514,0.01834862385321101,0.006880733944954129,0.013761467889908258,0.013761467889908258,0.0022935779816513763,0.01834862385321101,0.02522935779816514,0.0045871559633027525,0.006880733944954129,0.016055045871559634,0.013761467889908258,0.0,0.006880733944954129,0.01834862385321101,0.006880733944954129,0.0022935779816513763,0.0022935779816513763,0.006880733944954129,0.006880733944954129,0.01834862385321101,0.006880733944954129,0.006880733944954129,0.0045871559633027525,0.006880733944954129,0.0022935779816513763,0.0022935779816513763,0.0045871559633027525,0.0,0.0022935779816513763,0.006880733944954129,0.0022935779816513763,0.0,0.009174311926605505,0.0045871559633027525,0.006880733944954129,0.0,0.0,0.006880733944954129,0.0,0.0,0.0022935779816513763,0.0045871559633027525,0.0045871559633027525
7,0.0021231422505307855,0.008492569002123142,0.0021231422505307855,0.004246284501061571,0.008492569002123142,0.004246284501061571,0.004246284501061571,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.008492569002123142,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0021231422505307855,0.0,0.004246284501061571,0.006369426751592357,0.004246284501061571,0.006369426751592357,0.0,0.004246284501061571,0.004246284501061571,0.010615711252653927,0.004246284501061571,0.012738853503184714,0.008492569002123142,0.010615711252653927,0.006369426751592357,0.006369426751592357,0.008492569002123142,0.006369426751592357,0.010615711252653927,0.014861995753715499,0.01910828025477707,0.010615711252653927,0.025477707006369428,0.016985138004246284,0.027600849256900213,0.025477707006369428,0.021231422505307854,0.050955414012738856,0.027600849256900213,0.03184713375796178,0.012738853503184714,0.040339702760084924,0.0021231422505307855,0.006369426751592357,0.029723991507430998,0.012738853503184714,0.04670912951167728,0.04246284501061571,0.027600849256900213,0.014861995753715499,0.016985138004246284,0.027600849256900213,0.014861995753715499,0.014861995753715499,0.006369426751592357,0.016985138004246284,0.012738853503184714,0.01910828025477707,0.004246284501061571,0.010615711252653927,0.004246284501061571,0.012738853503184714,0.004246284501061571,0.006369426751592357,0.014861995753715499,0.014861995753715499,0.006369426751592357,0.012738853503184714,0.0021231422505307855,0.0021231422505307855,0.006369426751592357,0.0021231422505307855,0.0021231422505307855,0.004246284501061571,0.0,0.004246284501061571,0.010615711252653927,0.004246284501061571,0.004246284501061571,0.004246284501061571,0.004246284501061571,0.006369426751592357,0.0,0.0,0.0021231422505307855,0.006369426751592357,0.010615711252653927,0.006369426751592357,0.0021231422505307855,0.0,0.0,0.006369426751592357,0.0021231422505307855
8,0.0,0.0022172949002217295,0.0022172949002217295,0.0066518847006651885,0.0,0.0022172949002217295,0.0,0.0022172949002217295,0.0,0.0,0.004434589800443459,0.0066518847006651885,0.0066518847006651885,0.0022172949002217295,0.004434589800443459,0.0022172949002217295,0.004434589800443459,0.004434589800443459,0.0022172949002217295,0.004434589800443459,0.004434589800443459,0.0022172949002217295,0.0022172949002217295,0.004434589800443459,0.015521064301552107,0.004434589800443459,0.008869179600886918,0.004434589800443459,0.013303769401330377,0.008869179600886918,0.013303769401330377,0.0022172949002217295,0.013303769401330377,0.011086474501108648,0.013303769401330377,0.008869179600886918,0.008869179600886918,0.017738359201773836,0.024390243902439025,0.024390243902439025,0.013303769401330377,0.013303769401330377,0.024390243902439025,0.022172949002217297,0.004434589800443459,0.028824833702882482,0.04878048780487805,0.013303769401330377,0.026607538802660754,0.0,0.0,0.037694013303769404,0.015521064301552107,0.037694013303769404,0.04656319290465632,0.03547671840354767,0.015521064301552107,0.024390243902439025,0.028824833702882482,0.022172949002217297,0.017738359201773836,0.013303769401330377,0.011086474501108648,0.0066518847006651885,0.0022172949002217295,0.008869179600886918,0.011086474501108648,0.0066518847006651885,0.015521064301552107,0.0,0.008869179600886918,0.008869179600886918,0.008869179600886918,0.004434589800443459,0.011086474501108648,0.0022172949002217295,0.013303769401330377,0.0022172949002217295,0.008869179600886918,0.011086474501108648,0.004434589800443459,0.011086474501108648,0.011086474501108648,0.013303769401330377,0.008869179600886918,0.004434589800443459,0.004434589800443459,0.004434589800443459,0.0,0.0,0.004434589800443459,0.0022172949002217295,0.004434589800443459,0.0066518847006651885,0.008869179600886918,0.0022172949002217295,0.0,0.0,0.0066518847006651885,0.0066518847006651885
9,0.00625,0.0,0.0,0.004166666666666667,0.00625,0.0020833333333333333,0.0020833333333333333,0.00625,0.0,0.0,0.010416666666666666,0.004166666666666667,0.008333333333333333,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.0020833333333333333,0.0,0.0020833333333333333,0.00625,0.0020833333333333333,0.004166666666666667,0.008333333333333333,0.010416666666666666,0.004166666666666667,0.0,0.004166666666666667,0.004166666666666667,0.008333333333333333,0.004166666666666667,0.014583333333333334,0.016666666666666666,0.010416666666666666,0.0125,0.00625,0.016666666666666666,0.008333333333333333,0.010416666666666666,0.0125,0.020833333333333332,0.010416666666666666,0.016666666666666666,0.020833333333333332,0.014583333333333334,0.029166666666666667,0.03333333333333333,0.05625,0.010416666666666666,0.025,0.0,0.0,0.014583333333333334,0.0125,0.05625,0.06041666666666667,0.03125,0.020833333333333332,0.03125,0.022916666666666665,0.01875,0.01875,0.01875,0.014583333333333334,0.008333333333333333,0.008333333333333333,0.022916666666666665,0.010416666666666666,0.00625,0.008333333333333333,0.0020833333333333333,0.0125,0.008333333333333333,0.00625,0.00625,0.014583333333333334,0.008333333333333333,0.014583333333333334,0.0,0.0020833333333333333,0.00625,0.00625,0.0020833333333333333,0.0,0.004166666666666667,0.004166666666666667,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.004166666666666667,0.0,0.00625,0.00625,0.00625,0.0,0.0020833333333333333,0.004166666666666667,0.008333333333333333,0.0,0.0,0.004166666666666667
